query_0,value_1,query_2,value_3,query_4,value_5,query_6,value_7,query_8,value_9,query_10,value_11,query_12,value_13,query_14,value_15,query_16,value_17,query_18,value_19,query_20,value_21,query_22,value_23
-0.003286882536485791,0.5023096203804016,0.02208116464316845,0.5014218091964722,0.16725967824459076,0.26650047302246094,0.3965592682361603,0.41860297322273254,-0.03093254752457142,0.4423958361148834,0.5264139771461487,1.9779338836669922,0.17717358469963074,0.7880038619041443,-0.1780528873205185,1.6883912086486816,0.05869482085108757,2.1874992847442627,0.8762168884277344,2.060257911682129,1.8018923997879028,0.38198918104171753,2.9040043354034424,-0.12403778731822968
-0.002998656127601862,0.5076286792755127,0.13819849491119385,0.5205792784690857,0.17877596616744995,0.26397520303726196,0.40146467089653015,0.41134244203567505,-0.09835981577634811,0.4605569541454315,0.3293243646621704,1.8862258195877075,0.17342360317707062,0.784299373626709,-0.1976711004972458,1.6690270900726318,0.05608691647648811,2.203524589538574,0.14020903408527374,2.182441234588623,1.8181805610656738,0.38888752460479736,0.7628047466278076,-0.1237286850810051
0.0016595758497714996,0.5216212868690491,0.34994155168533325,0.4976184666156769,0.1943230926990509,0.2606894373893738,0.275430828332901,0.4013064205646515,-0.053110554814338684,0.4762922525405884,1.2988269329071045,1.8308354616165161,0.16902340948581696,0.8170873522758484,-0.14218677580356598,1.779773235321045,0.45886898040771484,2.246657133102417,3.7505271434783936,2.026914119720459,1.7907620668411255,0.47656914591789246,1.0135780572891235,-0.12023606896400452
0.014267833903431892,0.5254053473472595,0.039006542414426804,0.5168255567550659,0.17566142976284027,0.2601390779018402,1.2213274240493774,0.40256282687187195,-0.04312337189912796,0.4709465801715851,0.3372727632522583,1.944100022315979,0.172653928399086,0.7988126873970032,-0.17710386216640472,1.7672868967056274,0.1387893110513687,2.1952385902404785,0.1410493552684784,2.0728704929351807,1.8011696338653564,0.40533244609832764,6.87321662902832,-0.12366434931755066
0.0010806390782818198,0.5376455783843994,0.5139586329460144,0.5144239664077759,0.19423840939998627,0.2617711126804352,0.3127754330635071,0.38829919695854187,-0.0531945675611496,0.5208845138549805,1.3854008913040161,1.9506237506866455,0.16262122988700867,0.8301997780799866,-0.11991355568170547,1.749762773513794,0.47678402066230774,2.205392599105835,2.8955299854278564,2.172757863998413,1.7666884660720825,0.5092686414718628,9.163230895996094,-0.11998163163661957
0.005696122534573078,0.5343851447105408,0.42850229144096375,0.5170020461082458,0.18430989980697632,0.26352331042289734,0.3322319984436035,0.4072338044643402,-1.014336347579956,0.47677376866340637,0.48433101177215576,1.9670683145523071,0.17239633202552795,0.8172935843467712,-0.16276857256889343,1.776563286781311,0.25238481163978577,2.2531614303588867,0.11976315081119537,2.1406984329223633,1.8181802034378052,0.4374455213546753,21.89658546447754,-0.12200122326612473
-0.00038182648131623864,0.5079595446586609,0.6097536087036133,0.5203705430030823,0.15622985363006592,0.2630060613155365,1.162645697593689,0.40759745240211487,-0.16545885801315308,0.4634210169315338,0.2602226734161377,1.945736289024353,0.1729728728532791,0.8109024167060852,-0.14720556139945984,1.7598507404327393,0.32631704211235046,2.24719500541687,0.1506374478340149,2.1615991592407227,1.7718019485473633,0.43884602189064026,2.756293296813965,-0.12252318859100342
0.0013124473625794053,0.5310161709785461,0.03535789996385574,0.5001660585403442,0.19406920671463013,0.2605818510055542,0.3036375343799591,0.3769443929195404,-0.06559868901968002,0.5014474987983704,0.3128945827484131,1.8984936475753784,0.1670202761888504,0.83458411693573,-0.12188692390918732,1.7714565992355347,0.08658767491579056,2.279958724975586,2.7361176013946533,2.184952735900879,1.7942179441452026,0.5058483481407166,4.021432399749756,-0.12042167037725449
-0.12937572598457336,0.5221697688102722,0.03871341794729233,0.5060580372810364,0.19704563915729523,0.2582285702228546,1.0982304811477661,0.38345062732696533,-1.0362646579742432,0.5179862976074219,1.0795798301696777,1.9434478282928467,0.16739188134670258,0.8461385369300842,-0.10751362144947052,1.767822027206421,0.29539352655410767,2.1333272457122803,0.11388777941465378,2.1852102279663086,1.7143176794052124,0.5310007929801941,204.08474731445312,-0.11885599046945572
-0.0037409281358122826,0.5012526512145996,0.079820416867733,0.5001425743103027,0.18585000932216644,0.26124462485313416,1.0047942399978638,0.38974088430404663,-0.22110894322395325,0.48015064001083374,1.4257099628448486,1.9497188329696655,0.17157578468322754,0.8077083230018616,-0.12289596349000931,1.7486774921417236,0.06126503273844719,2.140718698501587,0.16175174713134766,2.0354106426239014,1.7606223821640015,0.4318437874317169,2.840040683746338,-0.12136969715356827
